title,abstract,url,publication_year,authors,institutions
Hydrogen uptake in alumina thin films synthesized from an aluminum plasma stream in an oxygen ambient,"We describe the hydrogen uptake during the synthesis of alumina films from H2O present in the high vacuum gas background. The hydrogen concentration in the films was determined by the H1(N15,αγ)C12 nuclear resonance reaction. Furthermore, we show the presence of hydrogen ions in the plasma stream by time-of-flight mass spectrometry. The hydrogen content increased in both the film and the plasma stream, as the oxygen partial pressure was increased. On the basis of these measurements and thermodynamic considerations, we suggest that an aluminum oxide hydroxide compound is formed, both on the cathode surface as well as in the film. The large scatter in the data reported in the literature for refractive index and chemical stability of alumina thin films can be explained on the basis of the suggested aluminum oxide hydroxide formation.",https://openalex.org/W2059397872,1999,Jochen M. Schneider; André Anders; Björgvin Hjӧrvarsson,Linköping University; Thinfilm (Sweden); Lawrence Berkeley National Laboratory
"Synthesis of HC[(CBu<i><sup>t</sup></i>)(NAr)]<sub>2</sub>Al (Ar = 2,6-Pr<i><sup>i</sup></i><sub>2</sub>C<sub>6</sub>H<sub>3</sub>) and Its Reaction with Isocyanides, a Bulky Azide, and H<sub>2</sub>O","The reaction of H2C[(CBut)2(NAr)2] (Ar = 2,6-Pri2C6H3) with AlEt3 in refluxing toluene gave HC[(CBut)2(NAr)2]AlEt2 (1) in high yield. Treatment of 1 with 2 equiv of iodine in toluene yielded HC[(CBut)2(NAr)2]AlI2 (2). Reduction of 2 with potassium resulted in the formation of the tert-butyl-substituted β-diketiminato aluminum(I) compound HC[(CBut)2(NAr)2]Al (3). Reactions of 3 with isocyanides, H2O, and a bulky terphenyl azide were investigated. 3 reacted with 2 equiv of CNAr to give two C−C coupling products: in dilute solution, the C−C coupling of two CNAr molecules was followed by the C−H activation of one of the CHMe2 groups on the Ar ring of CNAr, while in concentrated solution or in the presence of an excess of the isocyanide, the coupling was accompanied by cleavage of one of the C−N bonds of the ligand backbone. Reaction of 3 with the bulky azide 2,6-Ar2C6H3N3 yielded the C−H activation product 6. Hydrolysis of 3 in toluene afforded a hydroxyaluminum hydride. Compounds 1 and 3−5 were characterized by X-ray single-crystal analysis.",https://openalex.org/W2070154158,2007,Xiaofei Li; Xiaoyan Cheng; Haibin Song,Nankai University
A Quantum Chemical Study of the Atomic Layer Deposition of Al<sub>2</sub>O<sub>3</sub> Using AlCl<sub>3</sub> and H<sub>2</sub>O as Precursors,"Atomic layer deposition (ALD) of alumina (Al2O3) using water and aluminum trichloride (AlCl3) is studied using density functional theory (DFT). The atomistic mechanisms of the two deposition half-cycles on Al2O3−OH* and Al2O3−Cl* surface sites include the formation of stable intermediates and result in high barriers for HCl formation. Increasing the temperature reduces the stability of the intermediates but also increases the desorption rate of adsorbed precursors. Both half-reactions are qualitatively similar to the corresponding reactions of ALD of HfO2 and ZrO2 from H2O and HfCl4 and ZrCl4, respectively, but differ significantly from the reactions of ALD of Al2O3 from Al(CH3)3 and H2O. Although the high electronegativity of Cl increases the stability of the dative-bonded trapped intermediates in the Zr and Hf chloride cases, the inductive effect is stronger for AlCl3, increasing the stability of adsorbed AlCl3 by 29 kcal/mol relative to the adsorption energy of Al(CH3)3. Furthermore, the ligand-exchange barrier is 26 kcal/mol higher for AlCl3 than for Al(CH3)3, thus reducing the reaction kinetics and increasing the ALD temperature for the AlCl3/H2O system. We have also found a new reaction pathway which involves ligand-exchange without metal deposition which we call nongrowth ligand-exchange. This pathway is more competitive in ALD using AlCl3 as the metal precursor than when using Al(CH3)3 and reduces the ALD growth rate. These results provide additional physical insight into the nature of these reaction mechanisms and demonstrate that the Cl ligands have a larger impact on the reaction energetics than the metal atom for the ALD of these high-κ oxides.",https://openalex.org/W2024876728,2004,Annica Heyman; Charles B. Musgrave,Stanford University
Experimental Study of the Reactions of Supercritical CO<sub>2</sub> and Minerals in High-Rank Coal under Formation Conditions,"This study investigates the influence of supercritical CO2 (scCO2) injection on minerals in high-rank coal under the temperature, pressure, and hydrologic conditions of a deep coalbed. A typical high-rank coal reservoir in the Qinshui basin, the #3 coal seam, is the focus of this research. A coal–scCO2 geochemical reaction experiment is conducted to simulate the 2000 m burial depth of the coal seam. Field emission scanning electron microscopy is used to determine the locations of specific minerals and observe the effects of scCO2–H2O on these minerals at the micrometer scale. These results are combined with X-ray diffraction and inductively coupled plasma-atomic emission spectrometry and mass spectrometry analysis results, and the effects of the scCO2–H2O fluid on minerals in the high-rank coal over a short period are discussed. In addition, the influence on coal reservoir structure was studied based on intrusive mercury and liquid nitrogen adsorption experiment. The results suggest that instantaneous CO2 injection can provide a large amount of H+, and the initial ion release rate is high. Because of differences in mineral dissolution rates, scCO2–H2O has the strongest effect on calcite, followed by dolomite, aluminum hydroxide minerals, chlorite, and albite; however, effects are not obvious for illite, kaolinite, and quartz. Because of the low mineral content of the coal and the short experimental period, independent secondary carbon sequestration minerals did not form. However, the surface of aluminum hydroxide minerals reached partial dissolution equilibrium, and new layered aluminum silicate minerals were generated. The dissolution of carbonate minerals, albite, and chlorite increased the pore volume of the coal reservoir and improved the permeability of the samples. New layered aluminum silicate minerals and the chlorite with new occurrence increased the surface areas of samples after the reactions. After the reaction, porosity, pore volume, and surface area of the sample were greater, which also confirmed the positive transformation effect of the mineral changes on the reservoir.",https://openalex.org/W2782133562,2018,Yi Du; Shuxun Sang; Wenfeng Wang,China University of Mining and Technology
Study and interpretation of the chemical characteristics of natural water,"The chemical composition of natural water is derived from many different sources of solutes, including gases and aerosols from the atmosphere, weathering and erosion of rocks and soil, solution or precipitation reactions occurring below the land surface, and cultural effects resulting from activities of man. Some of the processes of solution or precipitation of minerals can be closely evaluated by means of principles of chemical equilibrium including the law of mass action and the Nernst equation. Other processes are irreversible and require consideration of reaction mechanisms and rates. The chemical composition of the crustal rocks of the earth and the composition of the ocean and the atmosphere are significant in evaluating sources of solutes in natural fresh water. The ways in which solutes are taken up or precipitated and the amounts present in solution are influenced by many environmental factors, especially climate, structure and position: of rock strata, and biochemical effects associated with life cycles of plants and animals, both microscopic and macroscopic. Taken all together and in application with the further influence of the general circulation of all water in the hydrologic cycle, the chemical principles and environmental factors form a basis for the developing science of natural-water chemistry. Fundamental data used in the determination of water quality are obtained by the chemical analysis of water samples in the laboratory or onsite sensing of chemical properties in the field. Sampling is complicated by changes in composition of moving water and the effects of particulate suspended material. Most of the constituents determined are reported in gravimetric units, usually milligrams per liter or milliequivalents per liter. More than 60 constituents and properties are included in water analyses frequently enough to provide a basis for consideration of the sources from which each is generally derived, most probable forms of elements and ions in solution, solubility controls, expected concentration ranges and other chemical factors. Concentrations of elements that are commonly present in amounts less than a few tens of micrograms per liter cannot always be easily explained, but present information suggests many are controlled by solubility of hydroxide or carbonate or by sorption on solid particles. Chemical analyses may be grouped and statistically evaluated by averages, frequency distributions, or ion correlations to summarize large volumes of data. Graphing of analyses or of groups of analyses aids in showing chemical relationships among waters, probable sources of solutes, areal water-quality regimen, and water-resources evaluation. Graphs may show water type based on chemical composition, relationships among ions, or groups of ions in individual waters or many waters considered simultaneously. The relationships of water quality to hydrologic parameters, such as stream discharge rate or ground-water flow patterns, can be shown by mathematical equations, graphs, and maps. About 75 water analyses selected from the literature are tabulated to illustrate the relationships described, and some of these, along with many others that are not tabulated, are also utilized in demonstrating graphing and mapping techniques. Relationships of water composition to source rock type are illustrated by graphs of some of the tabulated analyses. Activities of man may modify water composition extensively through direct effects of pollution and indirect results of water development, such as intrusion of sea water in ground-water aquifiers. Water-quality standards for domestic, agricultural, and industrial use have been published by various agencies. Irrigation project requirements for water quality are particularly intricate. Fundamental knowledge of processes that control natural water composition is required for rational management of water quality.",https://openalex.org/W2064299399,1959,John David Hem,
"Reactions of 2,2‘-Methylenebis(4-chloro-6-isopropyl-3-methylphenol) with Trimethylaluminum:  Highly Efficient Catalysts for the Ring-Opening Polymerization of Lactones","The reaction of 2,2‘-methylenebis(4-chloro-6-isopropyl-3-methylphenol) (MCIMP-H2) with 1.2 molar equiv of AlMe3 in THF yields [(MCIMP)AlMe(THF)] (1), which further reacts with a stoichiometric amount of 2-propanol (IPA), affording the isopropoxy-bridged dimer [(MCIMP)Al(μ-OiPr)]2 (2). Compound 2 can also be obtained by the treatment of MCIMP-H2 with a stoichiometric amount of Al(OiPr)3 in refluxing toluene. However, the reaction of 1 with another 1 equiv of AlMe3 in CH2Cl2 furnishes [Me2Al(μ-MCIMP)AlMe2(THF)] (3), in which the MCIMP2- ligand is acting as a bridging ligand. Further treatment of compound 3 with 2 molar equiv of 2-propanol results in the formation of the isopropoxy-bridged dinuclear aluminum complex [(MCIMP)Al(μ-OiPr)2AlMe2] (4). Compound 4 can be directly obtained from the reaction of 1 with AlMe3 in the presence of 2-propanol. However, in the presence of a stoichiometric amount of H2O, hydrolysis of 1 in THF gives the trimeric aluminum compound [(MCIMP)Al(μ-OH···THF)]3 (5), in which the hy...",https://openalex.org/W2091472862,2001,Hueiling Chen; Bao‐Tsan Ko; Bor‐Hunn Huang,National Chung Hsing University
Metal Nanopowders,Foreword Introduction ESTIMATION OF THERMODYNAMIC DATA OF METALLIC NANOPARTICLES BASED ON BULK VALUES Introduction Thermodynamic Background Size-Dependent Materials Data of Nanoparticles Comparison of Experimental and Calculated Melting Temperatures Comparision with Data for the Entropy of Melting Discusson of the Results Conclusions Appendix NUMERICAL SIMULATION OF INDIVIDUAL METALLIC NANOPARTICLES Introduction Molecular Dynamics Simulation Size-Dependent Properties Sintering Study of Two Nanoparticles Oxidation of Nanoparticles in the Presence of Oxygen Heating and Cooling of a Core-Shell Structured Particle Chapter Summary ELECTROEXPLOSIVE NANOMETALS Introduction Electrical Explosion of Wires Technology for Nanometals Production Conclusion METAL NANOPOWDERS PRODUCTION Introduction EEW Method of Nanopowder Production Recondensation NP-Producing Methods: Plasma-Based Technology Characteristics of Al Nanopowders Nanopowder Chemical Passivation Microencapsulation of Al Nanoparticles The Process of Producing Nanopowders of Aluminum by Plasma-Based Technology CHARACTERIZATION OF METALLIC NANOPARTICLE AGGLOMERATES Introduction Description of the Structure of Nanoparticle Agglomerates Experimental Techniques to Characterize the Agglomerate Structure Mechanical Stability Thermal Stability Rate-Limiting Steps: Gas Transport versus Reaction Velocity Conclusions PASSIVATION OF METAL NANOPOWDERS Introduction Theoretical and Experimental Background Characteristics of the Passivated Particles Conclusion SAFETY ASPECTS OF METAL NANOPOWDERS Introduction Some Basic Phenomena of Oxidation of Nanometal Particles in Air Determination of Fire Hazards of Nanopowders Sensitivity against Electrostatic Discharge Ranking of Nanopowders According to Hazard Classification Demands for Packing REACTION OF ALUMINUM POWDERS WITH LIQUID WATER AND STEAM Introduction Experimental Technique for Studying Reaction Al Powders with Liquid and Gaseous Water Oxidation of Aluminum Powder in Water Vapor Flow Nanopowders Passivated with Coatings on the Base of Aluminum Carbide Study of Al Powder/H2O Slurry Samples Heated Linear in Open System by STA Ultrasound (US) and Chemical Activation of Metal Aluminum Oxidation in Liquid Water Conclusion NANOSIZED COBALT CATALYSTS FOR HYDROGEN STORAGE SYSTEMS BASED ON AMMONIA BORANE AND SODIUM BOROHYDRIDE Introduction A Study of Nanosized Cobalt Borides by Physicochemical Methods Conclusions REACTIVE AND METASTABLE NANOMATERIALS PREPARED BY MECHANICAL MILLING Introduction Mechanical Milling Equipment Process Parameters Material Characterization Ignition and Combustion Experiments Starting Materials Mechanically Alloyed and Metal-Metal Composite Powders Reactive Nanocomposite Powders Conclusions CHARACTERIZING METAL PARTICLE COMBUSTION IN SITU: NON-EQUILIBRIUM DIAGNOSTICS Introduction Ignition and Combustion of Solid Materials Aluminum Reaction Mechanisms The Flame Tube Flame Temperature Conclusions CHARACTERIZATION AND COMBUSTION OF ALUMINUM NANOPOWDERS IN ENERGETIC SYSTEMS Fuels in Energetic Systems: Introduction and Literature Survey Thermochemical Performance of Energetic Additives Nanosized Powder Characterization Mechanical and Rheological Behavior with Nanopowders Combustion of Nanopowders in Solid Propellants and Fuels Index,https://openalex.org/W605601660,2014,Alexander A. Gromov; Ulrich Teipel,
Analysis of Nano-Aluminum Particle Dust Cloud Combustion in Different Oxidizer Environments,"The combustion of nano-sized aluminum particles with various oxidizers, including oxygen, air, and water, is studied in a well-characterized laminar particle laden flow by means of both numerical and theoretical approaches. In the numerical analysis, nano-sized aluminum particles are treated as large molecules, which can be regarded as a limiting case when the particle size approaches to zero. The particle laden-flow is then modeled as a onedimensional, laminar, steady flow of a premixed gas mixture. Emphasis is focused on the detailed chemical kinetics and its ensuing effect on the flame structure. A companion theoretical model is also established. The flame is assumed to consist of three zones: preheat, flame. and post flame regimes. By solving the energy equation in each regime and matching the temperature and heat flux at the interfacial boundaries, an algebraic equation for the flame speed is obtained. The analysis allows for the investigation of the effect of particle size, ranging from nano to micro meters in diameter, on the burning characteristics of aluminum oxidizer mixtures. In the molecular limit, the numerical results indicate that the flame speeds of an aluminum mixture with air are significantly higher than that with H2O, mainly due to the greater reaction rate of Al with O2 versus H2O. The kinetic bottleneck results from the Al2O3 formation, in which O atoms play an influential role, in the aluminum-steam system. For micro-sized particles, the theoretical analysis shows that the aluminum-steam flame speed is slightly larger than that of an aluminum-air mixture. The phenomenon may be attributed to the high diffusivities of oxidizer and the presence of H2 and H in reaction products for a H2O system.",https://openalex.org/W2123565177,2005,Ying Huang; Grant A. Risha; Vigor Yang,Pennsylvania State University
Mo/HMCM-22 Catalysts for Methane Dehydroaromatization:  A Multinuclear MAS NMR Study,"Detailed NMR investigations on fresh and coked Mo/HMCM-22 catalysts for methane dehydro-aromatization were presented. Al-27 MAS and Si-29 MAS as well as corresponding CP/MAS NMR experiments have proved that an interaction between molybdenum and the zeolite lattice occurs during the impregnation and calcination processes of the catalysts. With Bronsted acid sites serving as a powerful trap, molybdenum migrates into the internal channels of the zeolite and reacts preferentially with bridging hydroxyls groups. Thus, molybdenum is anchored to the framework aluminum through an oxygen bridge, which, in turn, modifies the acidic properties of the HMCM-22 and leads to a high dispersion of the molybdenum. If this kind of interaction becomes stronger, expelling of aluminum from the zeolite lattice would occur, with the forming of both octahedral nonframework aluminum and Al-2(MoO4)(3) crystallites, The latter can be hydrated to [Al(OH)(n)(H2O)(6-n)](n)(MoO4) (n = 1 or 2) in a water-saturated desiccator and can give a line at ca. 14 ppm in the Al-27 MAS NMR spectrum. UV-Raman results suggest that the carbonaceous deposits on the catalysts are mainly hydrogen-deficient aromatic type, which are also verified by H-1 --&gt; Si-29 CP/MAS and H-1 --&gt; Al-27 CP/MAS NMR, as well as the failure for conducting the C-13 CP/MAS NMR experiment. H-1 --&gt; Al-27 CP/MAS NMR experiments indicate that most of the coke is deposited on framework aluminum (Bronsted site). Regeneration in an oxygen atmosphere leads to the formation of a considerable amount of Al-2(MoO4)(3) crystallites. However, the catalytic activity can be properly restored after the regeneration; thus, the idea of taking this species as the detrimental factor for this reaction can be ruled out. On the other hand, lattice destruction of the zeolite is suggested to be responsible for the poor performance exhibited by the 10Mo/HMCM-22 catalyst. The synergic effect between molybdenum and Bronsted acid sites is considered to be the main reason for the outstanding catalytic performance of the 6Mo/HMCM-22 catalyst.",https://openalex.org/W1981812796,2001,Ding Ma; Yuying Shu; Xiuwen Han,Chinese Academy of Sciences; Dalian Institute of Chemical Physics
Catalyzed Oxidation of Arsenic(III) by Hydrogen Peroxide on the Surface of Ferrihydrite:  An in Situ ATR-FTIR Study,"Knowledge of arsenic redox kinetics is crucial for understanding the impact and fate of As in the environment and for optimizing As removal from drinking water. Rapid oxidation of As(III) adsorbed to ferrihydrite (FH) in the presence of hydrogen peroxide (H2O2) might be expected for two reasons. First, the adsorbed As(III) is assumed to be oxidized more readily than the undissociated species in solution. Second, catalyzed decomposition of H2O2 on the FH surface might also lead to As(III) oxidation. Attenuated total reflection-Fourier transform infrared (ATR-FTIR) spectroscopy was used to monitor the oxidation of adsorbed As(III) on the FH surface in situ. No As(III) oxidation within minutes to hours was observed prior to H2O2 addition. Initial pseudo-first-order oxidation rate coefficients for adsorbed As(III), determined at H2O2 concentrations between 8.4 microM and 8.4 mM and pH values from 4 to 8, increased with the H2O2 concentration according to the equation log k(ox) (min(-1)) = 0.17 + 0.50 log [H2O] (mol/L), n = 21, r2 = 0.87. Only a weak pH dependence of log k(ox) was observed (approximately 0.04 logarithm unit increase per pH unit). ATR-FTIR experiments with As(III) adsorbed onto amorphous aluminum hydroxide showed that Fe was necessary to induce As(III) oxidation by catalytic H2O2 decomposition. Supplementary As(III) oxidation experiments in FH suspensions qualitatively confirmed the findings from the in situ ATR-FTIR experiments. Our results indicate that the catalyzed oxidation of As(III) by H2O2 on the surface of iron (hydr)oxides might be a relevant reaction pathway in environmental systems such as surface waters, as well as in engineered systems for As removal from water.",https://openalex.org/W2033475368,2003,Andreas Voegelin; Stephan J. Hug,Swiss Federal Institute of Aquatic Science and Technology
"Inorganic Multilayer Films of Manganese Oxide Nanosheets and Aluminum Polyoxocations:  Fabrication, Structure, and Electrochemical Behavior","Inorganic multilayer films of exfoliated MnO2 nanosheets and aluminum Keggin ions have been fabricated onto various substrates via sequential adsorption. Ultraviolet−visible absorption spectra in the multilayer buildup process indicated that nearly equal amounts of nanosheets could be assembled for each deposition cycle. X-ray photoelectron spectroscopic quantitative analysis and structural consideration based on charge balance indicate that aluminum Keggin ions should be sparsely distributed in the nanosheet galleries, occupying only 13% of the gallery area. This low density of Keggin ions can explain a Bragg peak observed with a relatively small periodicity of 0.73 nm, suggesting that a major gallery area accommodates H2O molecules. This unique structure is different from ordinary multilayer structures, in which two components alternate, contributing to the film thickness with their own sizes. The multilayer film showed a very stable cyclic voltammogram involving reversible redox reactions of MnIII/MnIV, providing new potential electrodes for electrochemical applications. The observed electron transfer suggests that a predominant amount of MnO2 nanosheets in multilayer films was electrochemically active.",https://openalex.org/W2068313768,2005,Wang; Nobuyuki Sakai; Yasuo Ebina,National Institute for Materials Science
Theoretical Studies of Boron−Water Cluster Ions B<sup>+</sup>(H<sub>2</sub>O)<i><sub>n</sub></i> and Aluminum−Water Cluster Ions Al<sup>+</sup>(H<sub>2</sub>O)<i><sub>n</sub></i>:  Isomers and Intracluster Reactions,"With ab initio molecular orbital calculations, structures of the singly positive charged boron−water clusters B+(H2O)n and aluminum−water clusters Al+(H2O)n are determined. The insertion reaction products HBOH+(H2O)n-1 and HAlOH+(H2O)n-1 are also investigated. Structures of the dimer-core clusters [M+(H2O)2](H2O)n-2 are similar to each other for M = B and Al. In contrast, the stability and structures of [B+(H2O)](H2O)n-1 and [Al+(H2O)](H2O)n-1 are quite different. The monomer-core boron clusters [B+(H2O)](H2O)n-1 do not have stable local minima; the spontaneous proton transfer reaction takes place to form BOH(H3O)+(H2O)n-2. In other words, the acid−base reaction takes place in such small clusters. In the larger clusters, the reaction further proceeds and the clusters isomerize to the linear type HBOH+(H2O)n-1. On the other hand, in the clusters [Al+(H2O)](H2O)n-1, no such reaction takes place. The cis-form hydrated products of the insertion reaction HMOH+(H2O)n-1 are more reactive, and the acid−base reaction is seen for both M = B and Al.",https://openalex.org/W2039787577,1996,Hidekazu Watanabe; Suehiro Iwata,"Institute for Molecular Science; Keio University; The Graduate University for Advanced Studies, SOKENDAI"
Chemical failure modes of AlQ3-based OLEDs: AlQ3 hydrolysis,"Tris(8-hydroxyquinoline)aluminum(III), AlQ3, is used in organic light-emitting diodes (OLEDs) as an electron-transport material and emitting layer. The reaction of AlQ3 with trace H2O has been implicated as a major failure pathway for AlQ3-based OLEDs. Hybrid density functional calculations have been carried out to characterize the hydrolysis of AlQ3. The thermochemical and atomistic details for this important reaction are reported for both the neutral and oxidized AlQ3/AlQ3+ systems. In support of experimental conclusions, the neutral hydrolysis reaction pathway is found to be a thermally activated process, having a classical barrier height of 24.2 kcal mol(-1). First-principles infrared and electronic absorption spectra are compared to further characterize AlQ3 and the hydrolysis pathway product, AlQ2OH. The activation energy for the cationic AlQ3 hydrolysis pathway is found to be 8.5 kcal mol(-1) lower than for the neutral reaction, which is significant since it suggests a role for charge imbalance in promoting chemical failure modes in OLED devices.",https://openalex.org/W2016059844,2006,John E. Knox; Mathew D. Halls; Hrant P. Hratchian,Wayne State University
Fundamental Study on Mechanisms of Thermal Decomposition and Oxidation of Aluminum Hydride,"Aluminum hydride (AlH3) has great potential for a variety of propulsion and energy-storage applications. In this study, the ReaxFF reactive force field molecular dynamics simulation is employed to investigate the fundamental reaction mechanisms of thermal decomposition and oxidation of AlH3. The effects of an oxide layer and/or defect are examined, and the detailed process and mechanism of H2 and H2O formation are illustrated. With the presence of an oxide layer, H2 production of core–shell AlH3 during the thermal decomposition is slower than that of bare AlH3. As far as oxidation is concerned, any defect enhances the initiation of core–shell AlH3 oxidation and accelerates the oxidation at the early stage of the reaction. Additionally, the presence of O2 promotes the production of OH. Both thermal decomposition and oxidation of core–shell AlH3 show significant H2O production, and H2O is preferentially formed compared with H2 at the beginning of the reaction. The results reveal that the structural evolution of core–shell AlH3 during the thermal decomposition and oxidation proceeds in three distinctive stages, respectively. It is found that during the oxidation, dehydrogenation and oxidation proceed simultaneously although the oxidation rate is limited during the dehydrogenation period.",https://openalex.org/W2973167549,2019,Muye Feng; Heping Li; Qian Mao,University College London; Hangzhou Dianzi University; RWTH Aachen University
Optical band gaps and composition dependence of hafnium–aluminate thin films grown by atomic layer chemical vapor deposition,"We report the optical properties of unannealed hafnium–aluminate (HfAlO) films grown by atomic layer chemical vapor deposition (ALCVD) and correlate them with the aluminum contents in the films. Vacuum ultraviolet spectroscopic ellipsometry (VUV-SE), high-resolution transmission electron microscopy (HRTEM), channeling Rutherford backscattering spectrometry (RBS), and resonant nuclear reaction analysis (NRA) were employed to characterize these films. In the analyses of ellipsometry data, a double Tauc–Lorentz dispersion produces a best fit to the experimental VUV-SE data. As a result, the determined complex pseudodielectric ⟨ε⟩ functions of the films clearly exhibit a dependency on the aluminum densities measured by RBS and NRA. We show that the optical fundamental band gap Eg shifts from 5.56±0.05eV for HfO2 to 5.92±0.05eV for HfAlO. The latter was grown by using an equal number of pulses of H2O∕HfCl4 and H2O∕TMA (trimethylaluminum) precursors in each deposition cycle for HfO2 and Al2O3, respectively. The shift of Eg to higher photon energies with increasing aluminum content indicates that intermixing of HfO2 and Al2O3 occurred during the ALCVD growth process. We found that Eg varies linearly with the mole fraction x of Al2O3 in the alloy (HfO2)x(Al2O3)1−x, but has a parabolic dependency with the aluminum density. We also observed a consistent decrease in the magnitudes of the real ⟨ε1⟩ and imaginary ⟨ε2⟩ part of ⟨ε⟩ of HfAlO films with respect to those of HfO2 as the Al density increased. The absence of the ≈5.7eV peak in the ⟨ε⟩ spectrum, which was previously reported for polycrystalline HfO2 films, indicates that these films are amorphous as confirmed by their HRTEM images.",https://openalex.org/W2038812561,2005,Nhan V. Nguyen; Şafak Sayan; Igor Levin,"National Institute of Standards and Technology; Rutgers, The State University of New Jersey"
Effect of precursor concentration in atomic layer deposition of Al2O3,"The effect of precursor gas-phase concentration in atomic layer deposition (ALD) of Al2O3 on Si(001) using Al(CH3)3 and H2O was investigated. Film growth rate was found to vary with Al(CH3)3 and H2O partial pressure, indicating that the process operates in a regime where complete conversion of surface sites is not reached when reactions self-extinguish. Higher precursor concentrations lead to higher conversion of surface sites as evidenced by faster film growth per ALD cycle. However, higher H2O concentrations also result in increasing amounts of aluminum silicate at the Al2O3/Si(001) interface. In addition to lower dielectric constants, flatband voltages increase by 0.5–0.6 V. Flatband voltage did not depend on the thickness of the interfacial layer as films with comparable capacitance equivalent thickness and interfacial thicknesses ranging from 2.2 to 11.1 Å yielded identical flatband voltages. Interfacial silicate could be eliminated completely by reducing the gas-phase concentration of H2O, permitting Al2O3 to form an abrupt interface with Si(001).",https://openalex.org/W1494720521,2003,Ronald Kuse; Manisha Kundu; Tetsuji Yasuda,National Institute of Advanced Industrial Science and Technology
Ab Initio Calculation of Aqueous Aluminum and Aluminum−Carboxylate Complex Energetics and <sup>27</sup>Al NMR Chemical Shifts,Al3+ hydrolysis in aqueous solution was modeled with ab initio calculations. Structural changes surrounding the cation as protons are removed from the initial Al3+(H2O)6 molecular cluster were predicted. A correlation of the model energy changes and experimental equilibrium constants for these reactions was also found. Calculations of the 27Al NMR chemical shift between the species Al3+(H2O)6 and [Al(OH)4]- were performed to test the feasibility of predicting 27Al NMR chemical shifts in aqueous solution with gas-phase molecular orbital calculations on small clusters. Energetics of Al3+−carboxylic acid complex formation in solution were also calculated using the self-consistent isodensity polarized continuum model (SCIPCM) to account for long-range solvation effects. Comparisons of calculated 27Al NMR chemical shifts in model Al3+−carboxylate complexes to experimentally assigned values were made to test this methodology and previous peak assignments in 27Al NMR spectra of Al3+−carboxylic acid solutions. Results suggest that NMR peaks observed in acidic solutions of carboxylic acids should be re-interpreted in terms of monodentate or protonated bidentate species. Peaks observed as solution pH increases are likely due to formation of aluminum oligomers complexing with ligands and not bidentate complexes with isolated Al3+ cations as previously interpreted.,https://openalex.org/W2013547693,1999,James D. Kubicki; Dan Sykes; Sabine E. Apitz,Pennsylvania State University; University of Wisconsin–Madison
As a Whole:  Crystalline Zinc Aluminate Nanotube Array−Nanonet,"A large-area crystalline zinc aluminate nanotube array on its own nanonet was prepared by thermal replication on an anodized aluminum oxide template and through the gas-solid reaction between Zn vapor, Al2O3, and residual O2 or produced H2O. The free-standing nanotube array plus the nanonet structure, as a whole, was at least 900 mum2 in area. Each nanotube, 70-80 nm in diameter, was seamlessly connected to an underlying pore in the nanonet and was about 800 and 15 nm in length and wall thickness, respectively. The nanonet was about 20 nm thick. Both the ZnAl2O4 nanotube and nanonet were in face-centered cubic crystal form and grew along the [12] direction.",https://openalex.org/W2125343378,2005,Yu Wang; Kai Wu,State Key Laboratory for Structural Chemistry of Unstable and Stable Species; Beijing National Laboratory for Molecular Sciences; Peking University
Thermal Decomposition of Aluminum Chloride Hexahydrate,"The decomposition rate of aluminum chloride hexahydrate (AlCl3·6H2O) was measured as weight loss at ambient pressure and elevated temperatures up to 270 °C. Such incomplete thermal decomposition produces a porous and reactive basic aluminum chloride [Al2O3·2HCl·2H2O or Al2(OH)4Cl2·H2O] which dissolves in water to give poly(aluminum chloride) used as an efficient flocculation agent. A slowly rising temperature method and very small sample masses, which minimize heat and mass transfer intrusions, were employed to determine intrinsic reaction rates. A fractional order kinetic equation of Arrhenius type was proposed for the decomposition and tested also against the results amassed by experiment in a constant temperature mode. This correlation allows the estimation of the reaction rate as a function of temperature and the extent of decomposition. It can be readily employed in modeling and simulation of the decomposition process. The contents of aluminum and chlorine in the decomposed solids were also explored in the course of the decomposition process. Pore volume (porosity), pore-size distribution, and BET surface area data were also collected on decomposed chloride particles.",https://openalex.org/W3102484033,2005,Miloslav Hartman; O. Trnka; Olga Šolcová,"Czech Academy of Sciences, Institute of Chemical Process Fundamentals"
