title,abstract,url,publication_year,authors,institutions
Application of Artificial Intelligence-Based Technologies in the Healthcare Industry: Opportunities and Challenges,"This study examines the current state of artificial intelligence (AI)-based technology applications and their impact on the healthcare industry. In addition to a thorough review of the literature, this study analyzed several real-world examples of AI applications in healthcare. The results indicate that major hospitals are, at present, using AI-enabled systems to augment medical staff in patient diagnosis and treatment activities for a wide range of diseases. In addition, AI systems are making an impact on improving the efficiency of nursing and managerial activities of hospitals. While AI is being embraced positively by healthcare providers, its applications provide both the utopian perspective (new opportunities) and the dystopian view (challenges to overcome). We discuss the details of those opportunities and challenges to provide a balanced view of the value of AI applications in healthcare. It is clear that rapid advances of AI and related technologies will help care providers create new value for their patients and improve the efficiency of their operational processes. Nevertheless, effective applications of AI will require effective planning and strategies to transform the entire care service and operations to reap the benefits of what technologies offer.",https://openalex.org/W3113541070,2021,DonHee Lee; Seong No Yoon,Inha University; Edward Waters University
Artificial intelligence in healthcare delivery: Prospects and pitfalls,"This review provides a comprehensive examination of the integration of Artificial Intelligence (AI) into healthcare, focusing on its transformative implications and challenges. Utilising a systematic search strategy across electronic databases such as PubMed, Scopus, Embase, and Sciencedirect, relevant peer-reviewed articles published in English between January 2010 till date were identified. Findings reveal AI's significant impact on healthcare delivery, including its role in enhancing diagnostic precision, enabling treatment personalisation, facilitating predictive analytics, automating tasks, and driving robotics. AI algorithms demonstrate high accuracy in analysing medical images for disease diagnosis and enable the creation of tailored treatment plans based on patient data analysis. Predictive analytics identify high-risk patients for proactive interventions, while AI-powered tools streamline workflows, improving efficiency and patient experience. Additionally, AI-driven robotics automate tasks and enhance care delivery, particularly in rehabilitation and surgery. However, challenges such as data quality, interpretability, bias, and regulatory frameworks must be addressed for responsible AI implementation. Recommendations emphasise the need for robust ethical and legal frameworks, human-AI collaboration, safety validation, education, and comprehensive regulation to ensure the ethical and effective integration of AI in healthcare. This review provides valuable insights into AI's transformative potential in healthcare while advocating for responsible implementation to ensure patient safety and efficacy.",https://openalex.org/W4394859632,2024,David B. Olawade; Aanuoluwapo Clement David-Olawade; Ojima Z. Wada,University of East London; York St John University; University of Derby
Opportunities and challenges of artificial intelligence in healthcare,"In this article, an overview of existing cases of usage of artificial intelligence (hereinafter AI) in healthcare is made, and opportunities of AI technologies and challenges one may face while embedding and using them are studied. In literature, there are several definitions of AI given in different dictionaries and studies. These definitions are mentioned in the article. In the framework of this article, AI is understood as the capability of a machine to imitate intelligent human behavior. The object of the research is AI in healthcare. The goal of the research is to make a representation of current usage of AI in healthcare. The goal is concretized by the following tasks: to classify AI systems used in healthcare and to make a world map of top AI startups in this field. The method used for the research is statistical observation by studying of sources about current projects in AI market.",https://openalex.org/W2968084331,2019,Oksana Iliashenko; Zilia U. Bikkulova; Alissa Dubgorn,Peter the Great St. Petersburg Polytechnic University
Application of uncertainty quantification to artificial intelligence in healthcare: A review of last decade (2013–2023),"Uncertainty estimation in healthcare involves quantifying and understanding the inherent uncertainty or variability associated with medical predictions, diagnoses, and treatment outcomes. In this era of Artificial Intelligence (AI) models, uncertainty estimation becomes vital to ensure safe decision-making in the medical field. Therefore, this review focuses on the application of uncertainty techniques to machine and deep learning models in healthcare. A systematic literature review was conducted using the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. Our analysis revealed that Bayesian methods were the predominant technique for uncertainty quantification in machine learning models, with Fuzzy systems being the second most used approach. Regarding deep learning models, Bayesian methods emerged as the most prevalent approach, finding application in nearly all aspects of medical imaging. Most of the studies reported in this paper focused on medical images, highlighting the prevalent application of uncertainty quantification techniques using deep learning models compared to machine learning models. Interestingly, we observed a scarcity of studies applying uncertainty quantification to physiological signals. Thus, future research on uncertainty quantification should prioritize investigating the application of these techniques to physiological signals. Overall, our review highlights the significance of integrating uncertainty techniques in healthcare applications of machine learning and deep learning models. This can provide valuable insights and practical solutions to manage uncertainty in real-world medical data, ultimately improving the accuracy and reliability of medical diagnoses and treatment recommendations.",https://openalex.org/W4386385472,2023,Silvia Seoni; Jahmunah Vicnesh; Massimo Salvi,Polytechnic University of Turin; Nanyang Polytechnic
"Artificial Intelligence and Healthcare: A Journey through History, Present Innovations, and Future Possibilities","Artificial intelligence (AI) has emerged as a powerful tool in healthcare significantly impacting practices from diagnostics to treatment delivery and patient management. This article examines the progress of AI in healthcare, starting from the field’s inception in the 1960s to present-day innovative applications in areas such as precision medicine, robotic surgery, and drug development. In addition, the impact of the COVID-19 pandemic on the acceleration of the use of AI in technologies such as telemedicine and chatbots to enhance accessibility and improve medical education is also explored. Looking forward, the paper speculates on the promising future of AI in healthcare while critically addressing the ethical and societal considerations that accompany the integration of AI technologies. Furthermore, the potential to mitigate health disparities and the ethical implications surrounding data usage and patient privacy are discussed, emphasizing the need for evolving guidelines to govern AI’s application in healthcare.",https://openalex.org/W4395676198,2024,Rahim Hirani; Kaleb Noruzi; Hassan Khuram,New York Medical College; Drexel University
Artificial intelligence for healthcare and medical education: a systematic review.,"In the context of the COVID-19 pandemic, our study provides an innovative systematic review of the latest ""AI+medicine/medical curriculum"". Since the AI+medicine curriculum is not yet regulated, we have made some suggestions.",https://openalex.org/W4385716471,2023,Li Sun; Changhao Yin; Qiuling Xu,Education Department of Heilongjiang Province; Mudanjiang Medical University
Artificial intelligence in healthcare in developing nations: The beginning of a transformative journey,"Introduction: Artificial intelligence (AI) is the fascinating result of the convergence of various technologies, algorithms and approaches. Its role in early detection and diagnosis will be a boon to society in the next few years and should be seen as 'Augmented Intelligence.' Issues like ethical considerations and collaborations need to be sorted out to ensure apt implementation in healthcare. This article reviews the current status of AI in developing nations like India and highlights some insights that could provide new directions and opportunities for AI in healthcare, especially in the field of radiology. Implications for Patient Care: (1) AI will aid in nation-wide research and cooperation that will provide an impetus for the development of imaging science and decentralization of medical services. (2) AI may help to bridge the gap for need of specialized medical personnel in the peripheral areas in developing countries like India. (3) Government initiatives, ethical considerations and joint public private sector collaborations will ensure smooth transition and implementation of AI in healthcare especially in radiology. Summary Statement: This manuscript highlights the existing gap between the developed and developing nations regarding implementation and acceptance of AI in healthcare and at the same time brings out insights in regard to the government initiatives to ease the progress of AI in healthcare in developing countries like India.",https://openalex.org/W2995118024,2019,Abhishek Mahajan; Tanvi Vaidya; Anurag Gupta,Homi Bhabha National Institute; Tata Memorial Hospital
FUTURE-AI: international consensus guideline for trustworthy and deployable artificial intelligence in healthcare,"Despite major advances in artificial intelligence (AI) research for healthcare, the deployment and adoption of AI technologies remain limited in clinical practice. This paper describes the FUTURE-AI framework, which provides guidance for the development and deployment of trustworthy AI tools in healthcare. The FUTURE-AI Consortium was founded in 2021 and comprises 117 interdisciplinary experts from 50 countries representing all continents, including AI scientists, clinical researchers, biomedical ethicists, and social scientists. Over a two year period, the FUTURE-AI guideline was established through consensus based on six guiding principles—fairness, universality, traceability, usability, robustness, and explainability. To operationalise trustworthy AI in healthcare, a set of 30 best practices were defined, addressing technical, clinical, socioethical, and legal dimensions. The recommendations cover the entire lifecycle of healthcare AI, from design, development, and validation to regulation, deployment, and monitoring.",https://openalex.org/W4407173730,2025,Karim Lekadir; Alejandro F. Frangi; Antonio R. Porras,Institució Catalana de Recerca i Estudis Avançats; Universitat de Barcelona; KU Leuven
The Potential Impact of Artificial Intelligence on Healthcare Spending,"The potential of artificial intelligence (AI) to simplify existing healthcare processes and create new, more efficient ones is a major topic of discussion in the industry.Yet healthcare lags other industries in AI adoption.In this paper, we estimate that wider adoption of AI could lead to savings of 5 to 10 percent in US healthcare spending-roughly $200 billion to $360 billion annually in 2019 dollars.These estimates are based on specific AI-enabled use cases that employ today's technologies, are attainable within the next five years, and would not sacrifice quality or access.These opportunities could also lead to non-financial benefits such as improved healthcare quality, increased access, better patient experience, and greater clinician satisfaction.We further present case studies and discuss how to overcome the challenges to AI deployments.We conclude with a review of recent market trends that may shift the AI adoption trajectory toward a more rapid pace.",https://openalex.org/W4317790370,2023,Nikhil R. Sahni; George Stein; Rodney W. Zemmel,Harvard University Press; McKinsey & Company (United States); National Bureau of Economic Research
Artificial intelligence in healthcare institutions: A systematic literature review on influencing factors,"The purpose of this review is integrating and contextualizing relevant literature on the factors influencing the adoption of AI in the healthcare industry into a comprehensive framework. Health systems are considered fundamental to creating societal value. However, global health systems are challenged by the increasing number of patients due to population aging and the growing prevalence of chronic diseases and cancer. Meanwhile, the United Nations calls for equal access to healthcare, tackling costs, and addressing resource constraints to foster the sustainable development of societies. In this context, artificial intelligence (AI) is gaining attention as it constitutes a promising technology to address these burgeoning challenges. Despite opportunities, the literature specifically on the adoption of AI in the healthcare industry is fragmented across various research fields, lacking a comprehensive overview. It lacks theoretically grounded research integrating, for example, the factors that influence the adoption of AI in healthcare institutions.",https://openalex.org/W4389502491,2023,Julia Stefanie Roppelt; Dominik K. Kanbach; Sascha Kraus,HHL Leipzig Graduate School of Management; Woxsen School of Business; Free University of Bozen-Bolzano
Use of Artificial Intelligence in Healthcare Delivery,"In recent years, there has been an amplified focus on the use of artificial intelligence (AI) in various domains to resolve complex issues. Likewise, the adoption of artificial intelligence (AI) in healthcare is growing while radically changing the face of healthcare delivery. AI is being employed in a myriad of settings including hospitals, clinical laboratories, and research facilities. AI approaches employing machines to sense and comprehend data like humans has opened up previously unavailable or unrecognised opportunities for clinical practitioners and health service organisations. Some examples include utilising AI approaches to analyse unstructured data such as photos, videos, physician notes to enable clinical decision making; use of intelligence interfaces to enhance patient engagement and compliance with treatment; and predictive modelling to manage patient flow and hospital capacity/resource allocation. Yet, there is an incomplete understanding of AI and even confusion as to what it is? Also, it is not completely clear what the implications are in using AI generally and in particular for clinicians? This chapter aims to cover these topics and also introduce the reader to the concept of AI, the theories behind AI programming and the various applications of AI in the medical domain.",https://openalex.org/W2887791621,2018,Sandeep Reddy,
The importance of resource awareness in artificial intelligence for healthcare,"Artificial intelligence and machine learning (AI/ML) models have been adopted in a wide range of healthcare applications, from medical image computing and analysis to continuous health monitoring and management. Recent data have demonstrated a clear trend that AI/ML model sizes, as well as their computational complexity, memory consumption and the scale of the required training data and costs, are experiencing an exponential increase. The developments in current computing hardware platforms, storage infrastructure, networking and domain expertise cannot keep up with this exponential growth in resources demanded by the AI/ML models. Here, we first analyse this recent trend and highlight that there are resource sustainability issues in AI/ML for healthcare. We then present various algorithm/system innovations that will help address these issues. We finally outline future directions to proactively and prospectively tackle these resource sustainability issues. Sustainability awareness is lacking in the development of AI systems and algorithms for healthcare. The authors discuss resource sustainability issues in energy, storage and domain knowledge, and present potential solutions.",https://openalex.org/W4380369663,2023,Zhenge Jia; Jianxu Chen; Xiaowei Xu,University of Notre Dame; Leibniz Institute for Analytical Sciences - ISAS; Guangdong Academy of Medical Sciences
Factors influencing trust in medical artificial intelligence for healthcare professionals: a narrative review,"Objective: We performed a comprehensive review of the literature to better understand the trust dynamics between medical artificial intelligence (AI) and healthcare expert end-users. We explored the factors that influence trust in these technologies and how they compare to established concepts of trust in the engineering discipline. By identifying the qualitatively and quantitatively assessed factors that influence trust in medical AI, we gain insight into understanding how autonomous systems can be optimized during the development phase to improve decision-making support and clinician-machine teaming. This facilitates an enhanced understanding of the qualities that healthcare professional users seek in AI to consider it trustworthy. We also highlight key considerations for promoting on-going improvement of trust in autonomous medical systems to support the adoption of medical technologies into practice. Background: Artificially intelligent technology is revolutionizing healthcare. However, lack of trust in the output of such complex decision support systems introduces challenges and barriers to adoption and implementation into clinical practice. Methods: We searched databases including, Ovid MEDLINE, Ovid EMBASE, Clarivate Web of Science, and Google Scholar, as well as gray literature, for publications from 2000 to July 15, 2021, that reported features of AI-based diagnostic and clinical decision support systems that contribute to enhanced end-user trust. Papers discussing implications and applications of medical AI in clinical practice were also recorded. Results were based on the quantity of papers that discussed each trust concept, either quantitatively or qualitatively, using frequency of concept commentary as a proxy for importance of a respective concept. Conclusions: Explainability, transparency, interpretability, usability, and education are among the key identified factors thought to influence a healthcare professionals' trust in medical AI and enhance clinician-machine teaming in critical decision-making healthcare environments. We also identified the need to better evaluate and incorporate other critical factors to promote trust by consulting medical professionals when developing AI systems for clinical decision-making and diagnostic support.",https://openalex.org/W4205278045,2021,Victoria Tucci; Joan Saary; Thomas E. Doyle,McMaster University; Canadian Armed Forces; University of Toronto
THE ROLE OF ARTIFICIAL INTELLIGENCE IN HEALTHCARE: A SYSTEMATIC REVIEW OF APPLICATIONS AND CHALLENGES,"This paper presents a systematic review of the role of Artificial Intelligence (AI) in healthcare, highlighting its applications and challenges. AI technologies, including machine learning, natural language processing, and predictive analytics, are transforming healthcare through diagnostic assistance, treatment personalization, patient monitoring, optimization of healthcare operations, and public health. Despite the potential benefits, the integration of AI in healthcare faces significant challenges, such as data privacy and security concerns, ethical and legal issues, interoperability and integration difficulties, scalability and accessibility obstacles, and the intricacies of human-AI interaction. This review emphasizes the need for robust cybersecurity measures, ethical guidelines, clear legal frameworks, universal standards for interoperability, and equitable access to AI technologies. Recommendations for overcoming these challenges include fostering interdisciplinary collaboration, enhancing healthcare professional education, and promoting research and development. AI can realize its full potential in enhancing healthcare delivery and patient outcomes by addressing these challenges.&#x0D; Keywords: Artificial Intelligence, Healthcare, Diagnostic Assistance, Treatment Personalization, Data Privacy, Ethical Considerations.",https://openalex.org/W4394978625,2024,Francisca Chibugo Udegbe; Ogochukwu Roseline Ebulue; Charles Chukwudalu Ebulue,Iowa Policy Project; Nigerian Institute for Trypanosomiasis Research; Nnamdi Azikiwe University Teaching Hospital
Artificial Intelligence for Healthcare,"We discuss the current and future impact of artificial intelligence (AI) technologies on healthcare. We consider four hierarchical levels of healthcare data generation and processing of increasing complexity and wider implications. At the imaging scanner and instrument level, AI aims at improving, simplifying, and standardizing data acquisition and preparation. We present examples of systems for AI-driven automatic patient iso-centering before a computed tomography scan, deep learning-based image reconstruction, and creation of optimized and standardized visualizations, for example, automatic rib-unfolding. At the reading and reporting levels, AI focuses on the detection and characterization of abnormalities and on automatic measurements in images. We introduce multiple AI systems for the brain, heart, lung, prostate, and musculoskeletal disease. The third level is exemplified by the integrated nature of the clinical data in a patient-specific manner. The AI algorithms at this level focus on risk prediction and stratification, as opposed to merely detecting, measuring, and quantifying images. An AI-based approach for individualizing radiation dose in lung stereotactic body radiotherapy is discussed. The digital twin is presented as a concept of individualized computational modeling of human physiology. Finally, at the cohort and population analysis levels, the focus of AI shifts from clinical decision-making to operational decisions and process optimization.",https://openalex.org/W3080956789,2020,Dorin Comaniciu,Siemens (United States); Siemens Healthcare (United States)
The potential for artificial intelligence in healthcare,"Artificial intelligence (AI) is emerging as a promising technology for transforming the healthcare industry. The potential of AI lies in its ability to analyze vast amounts of data and identify patterns that can lead to better diagnosis, treatment, and patient outcomes. This abstract explores the potential for artificial intelligence in healthcare. The study highlights the various applications of AI in healthcare, such as medical imaging analysis, drug discovery, and personalized medicine. The study reviews the benefits of AI in healthcare, such as increased efficiency, accuracy, and cost savings. The study also examines the challenges of implementing AI in healthcare, such as data security and privacy concerns and regulatory barriers. The study concludes that artificial intelligence has the potential to revolutionize the healthcare industry, enabling more accurate diagnoses, personalized treatments, and improved patient outcomes. As the technology continues to advance, the healthcare industry will need to address the challenges of implementing AI while maintaining patient privacy and regulatory compliance. Despite these challenges, the benefits of AI in healthcare are clear, and the technology is poised to transform the industry in the coming years.",https://openalex.org/W4321098564,2023,Zuocheng Wen; Hua Huang,Sichuan Tourism University
Artificial Intelligence in Healthcare,"Artificial intelligence is to reduce human cognitive functions. It is bringing an approach to healthcare, powdered by increasing the availability of healthcare data and rapid progress of analyst techniques. We can survey the current status of Artificial intelligence applications in healthcare and discuss its future uses. It is the most transformative technology of the 21th century. Healthcare has been identified as an early candidate to be revolutized by artificial intelligence technologies. This article aims for providing an early stage contribution with the decision making capacities of artificial intelligence technologies. The possible ethical and legally complex backdrop of the existing framework. I will conclude the present structures are largely fit to deal with the challenge of artificial intelligence are present will discuss clearly about the artificial intelligence contribution to the present health care. Artificial intelligence, machine learning, deep learning can assist with proactive patient care, reduced future risk and streamlined work processes.&#x0D; Keywords: Artificial intelligence, machine learning, clinical decision support.",https://openalex.org/W2982647308,2019,Gottala Vineel Abhinav; S Subrahmanyam,
Artificial intelligence in healthcare: a comprehensive review of its ethical concerns,"Purpose Nowadays, the digitized economy and technological advancements are increasing at a faster pace. One such technology that is gaining popularity in the healthcare sector is Artificial Intelligence (AI). AI has been debated much, searched so well due to the implications, issues and for its benefits in terms of ease, it will offer. The following research has focused on examining the ethical dilemmas associated with AI when it will be introduced in the healthcare sector. Design/methodology/approach A narrative review method focusing on content analysis has been used in the research. The authors have employed a deductive approach to determine the ethical facets of adopting AI in the healthcare sector. The current study is complemented by a review of related studies. The secondary data have been collected from authentic resources available on the Internet. Findings Patient privacy, biased results, patient safety and Human errors are some major ethical dilemmas that are likely to be faced once AI will be introduced in healthcare. The impact of ethical dilemmas can be minimized by continuous monitoring but cannot be eliminated in full if AI is introduced in healthcare. AI overall will increase the performance of the healthcare sector. However, we need to address some recommendations to mitigate the ethical potential issues that we could observe using AI. Technological change and AI can mimic the overall intellectual process of humans, which increases its credibility and also offers harm to humans. Originality/value Patient safety is the most crucial ethical concern because AI is a new technology and technology can lead to failure. Thus, we need to be certain that these new technological developments are ethically applied. The authors need to evaluate and assess the organizational and legal progress associated with the emergence of AI in the healthcare sector. It also highlights the importance of covering and protecting medical practitioners regarding the different secondary effects of this artificial medical progress. The research stresses the need of establishing partnerships between computer scientists and clinicians to effectively implement AI. Lastly, the research highly recommends training of IT specialists, healthcare and medical staff about healthcare ethics.",https://openalex.org/W4214866315,2022,Chokri Kooli; Hend Al Muftah,Université du Québec en Outaouais; Doha Institute for Graduate Studies
Artificial Intelligence and Human Trust in Healthcare: Focus on Clinicians,"Artificial intelligence (AI) can transform health care practices with its increasing ability to translate the uncertainty and complexity in data into actionable—though imperfect—clinical decisions or suggestions. In the evolving relationship between humans and AI, trust is the one mechanism that shapes clinicians’ use and adoption of AI. Trust is a psychological mechanism to deal with the uncertainty between what is known and unknown. Several research studies have highlighted the need for improving AI-based systems and enhancing their capabilities to help clinicians. However, assessing the magnitude and impact of human trust on AI technology demands substantial attention. Will a clinician trust an AI-based system? What are the factors that influence human trust in AI? Can trust in AI be optimized to improve decision-making processes? In this paper, we focus on clinicians as the primary users of AI systems in health care and present factors shaping trust between clinicians and AI. We highlight critical challenges related to trust that should be considered during the development of any AI system for clinical use.",https://openalex.org/W3036458852,2020,Onur Asan; Alparslan Emrah Bayrak; Avishek Choudhury,Stevens Institute of Technology
Privacy Protection in Using Artificial Intelligence for Healthcare: Chinese Regulation in Comparative Perspective,"Advanced artificial intelligence (AI) technologies are now widely employed in China’s medical and healthcare fields. Enormous amounts of personal data are collected from various sources and inserted into AI algorithms for medical purposes, producing challenges to patient’s privacy. This is a comparative study of Chinese, United States, and European Union operational rules for healthcare data that is collected and then used in AI functions, particularly focusing on legal differences and deficiencies. The conceptual boundaries of privacy and personal information, the influence of technological development on the informed consent model, and conflicts between freedom and security in rules of cross-border data flow were found to be key issues requiring consideration when regulating healthcare data used for AI purposes. Furthermore, the results indicate that the appropriate balance between privacy protections and technological development, between individual and group interests, and between corporate profits and the public interest should be identified and observed. In terms of specific rule-making, it was found that China should establish special regulations protecting healthcare information, provide clear definitions and classification schemas for different types of healthcare information, and enact stricter accountability mechanisms. Examining and contrasting operational rules for AI in health care promotes informed privacy governance and improved privacy legislation.",https://openalex.org/W4297539945,2022,Chao Wang; Jieyu Zhang; Nicholas Lassi,Zhejiang University
Influential Usage of Big Data and Artificial Intelligence in Healthcare,"Artificial intelligence (AI) is making computer systems capable of executing human brain tasks in many fields in all aspects of daily life. The enhancement in information and communications technology (ICT) has indisputably improved the quality of people’s lives around the globe. Especially, ICT has led to a very needy and tremendous improvement in the health sector which is commonly known as electronic health (eHealth) and medical health (mHealth). Deep machine learning and AI approaches are commonly presented in many applications using big data, which consists of all relevant data about the medical health and diseases which a model can access at the time of execution or diagnosis of diseases. For example, cardiovascular imaging has now accurate imaging combined with big data from the eHealth record and pathology to better characterize the disease and personalized therapy. In clinical work and imaging, cancer care is getting improved by knowing the tumor biology and helping in the implementation of precision medicine. The Markov model is used to extract new approaches for leveraging cancer. In this paper, we have reviewed existing research relevant to eHealth and mHealth where various models are discussed which uses big data for the diagnosis and healthcare system. This paper summarizes the recent promising applications of AI and big data in medical health and electronic health, which have potentially added value to diagnosis and patient care.",https://openalex.org/W3198611568,2021,Yan Cheng Yang; Saad Ul Islam; Asra Noor,Hunan University; Luoyang Institute of Science and Technology; University of Swabi
Knowledge and Attitudes on Artificial Intelligence in Healthcare: A Provincial Survey Study of Medical Students,"Background: There has been growing acknowledgement that undergraduate medical education (UME) must play a formal role in instructing future physicians on the promises and limitations of artificial intelligence (AI), as these tools are integrated into medical practice. Methods:We conducted an exploratory survey of medical students' knowledge of AI, perceptions on the role of AI in medicine, and preferences surrounding the integration of AI competencies into medical education.The survey was completed by 321 medical students (13.4% response rate) at four medical schools in Ontario.Results: Medical students are generally optimistic regarding AI's capabilities to carry out a variety of healthcare functions, from clinical to administrative, with reservations about specific task types such as personal counselling and empathetic care.They believe AI will raise novel ethical and social challenges.Students are concerned about how AI will affect the medical job market, with 25% responding that it was actively impacting their choice of specialty.Students agree that medical education must do more to prepare them for the impact of AI in medicine (79%), and the majority (68%) believe that this training should begin at the UME level.Conclusions: Medical students expect AI will be widely integrated into healthcare and are enthusiastic to obtain AI competencies in undergraduate medical education.",https://openalex.org/W3151514856,2021,Nishila Mehta; Vinyas Harish; Krish Bilimoria,Canada Research Chairs; Institute for Work & Health; University of Toronto
Exploratory Study of Artificial Intelligence in Healthcare,"The rise of artificial intelligence has brought a positive shift in the sector by providing accurate data-driven decisions. The data from large systems is used for the early detection of chronic illnesses. These illnesses include cancer, diabetes, and cardiovascular diseases, etc. Existing technology is limited in terms of medical diagnosis etc. With the advent of ML/AI in the healthcare system, we expect to see much automation in clinical decision-making. We illustrate popular machine learning algorithms, their applications followed by methodology. This research will focus on the impact of Artificial Intelligence applications on the healthcare sector, its need, and its history in the medical field.",https://openalex.org/W3215771935,2016,Raghunandan Reddy Alugubelli,University of South Florida
Reporting guidelines for artificial intelligence in healthcare research,"Abstract Reporting guidelines are structured tools developed using explicit methodology that specify the minimum information required by researchers when reporting a study. The use of artificial intelligence (AI) reporting guidelines that address potential sources of bias specific to studies involving AI interventions has the potential to improve the quality of AI studies, through improvements in their design and delivery, and the completeness and transparency of their reporting. With a number of guidance documents relating to AI studies emerging from different specialist societies, this Review article provides researchers with some key principles for selecting the most appropriate reporting guidelines for a study involving an AI intervention. As the main determinants of a high‐quality study are contained within the methodology of the study design rather than the intervention, researchers are recommended to use reporting guidelines that are specific to the study design, and then supplement them with AI‐specific guidance contained within available AI reporting guidelines.",https://openalex.org/W3158319314,2021,Hussein Ibrahim; Xiaoxuan Liu; Alastair K. Denniston,Centre for Innovation in Regulatory Science; University Hospitals Birmingham NHS Foundation Trust; University of Birmingham
Western Australian medical students’ attitudes towards artificial intelligence in healthcare,"Introduction Surveys conducted internationally have found widespread interest in artificial intelligence (AI) amongst medical students. No similar surveys have been conducted in Western Australia (WA) and it is not known how medical students in WA feel about the use of AI in healthcare or their understanding of AI. We aim to assess WA medical students’ attitudes towards AI in general, AI in healthcare, and the inclusion of AI education in the medical curriculum. Methods A digital survey instrument was developed based on a review of available literature and consultation with subject matter experts. The survey was piloted with a group of medical students and refined based on their feedback. We then sent this anonymous digital survey to all medical students in WA (approximately 1539 students). Responses were open from the 7 th of September 2021 to the 7 th of November 2021. Students’ categorical responses were qualitatively analysed, and free text comments from the survey were qualitatively analysed using open coding techniques. Results Overall, 134 students answered one or more questions (8.9% response rate). The majority of students (82.0%) were 20–29 years old, studying medicine as a postgraduate degree (77.6%), and had started clinical rotations (62.7%). Students were interested in AI (82.6%), self-reported having a basic understanding of AI (84.8%), but few agreed that they had an understanding of the basic computational principles of AI (33.3%) or the limitations of AI (46.2%). Most students (87.5%) had not received teaching in AI. The majority of students (58.6%) agreed that AI should be part of medical training and most (72.7%) wanted more teaching focusing on AI in medicine. Medical students appeared optimistic regarding the role of AI in medicine, with most (74.4%) agreeing with the statement that AI will improve medicine in general. The majority (56.6%) of medical students were not concerned about the impact of AI on their job security as a doctor. Students selected radiology (72.6%), pathology (58.2%), and medical administration (44.8%) as the specialties most likely to be impacted by AI, and psychiatry (61.2%), palliative care (48.5%), and obstetrics and gynaecology (41.0%) as the specialties least likely to be impacted by AI. Qualitative analysis of free text comments identified the use of AI as a tool, and that doctors will not be replaced as common themes. Conclusion Medical students in WA appear to be interested in AI. However, they have not received education about AI and do not feel they understand its basic computational principles or limitations. AI appears to be a current deficit in the medical curriculum in WA, and most students surveyed were supportive of its introduction. These results are consistent with previous surveys conducted internationally.",https://openalex.org/W4386323538,2023,Jonathon Stewart; Juan Lü; Nestor Gahungu,Harry Perkins Institute of Medical Research; The University of Western Australia; Fiona Stanley Hospital
Acceptability of artificial intelligence (AI)-led chatbot services in healthcare: A mixed-methods study,"Background Artificial intelligence (AI) is increasingly being used in healthcare. Here, AI-based chatbot systems can act as automated conversational agents, capable of promoting health, providing education, and potentially prompting behaviour change. Exploring the motivation to use health chatbots is required to predict uptake; however, few studies to date have explored their acceptability. This research aimed to explore participants’ willingness to engage with AI-led health chatbots. Methods The study incorporated semi-structured interviews (N-29) which informed the development of an online survey (N-216) advertised via social media. Interviews were recorded, transcribed verbatim and analysed thematically. A survey of 24 items explored demographic and attitudinal variables, including acceptability and perceived utility. The quantitative data were analysed using binary regressions with a single categorical predictor. Results Three broad themes: ‘Understanding of chatbots’, ‘AI hesitancy’ and ‘Motivations for health chatbots’ were identified, outlining concerns about accuracy, cyber-security, and the inability of AI-led services to empathise. The survey showed moderate acceptability (67%), correlated negatively with perceived poorer IT skills OR = 0.32 [CI 95% :0.13–0.78] and dislike for talking to computers OR = 0.77 [CI 95% :0.60–0.99] as well as positively correlated with perceived utility OR = 5.10 [CI 95% :3.08–8.43], positive attitude OR = 2.71 [CI 95% :1.77–4.16] and perceived trustworthiness OR = 1.92 [CI 95% :1.13–3.25]. Conclusion Most internet users would be receptive to using health chatbots, although hesitancy regarding this technology is likely to compromise engagement. Intervention designers focusing on AI-led health chatbots need to employ user-centred and theory-based approaches addressing patients’ concerns and optimising user experience in order to achieve the best uptake and utilisation. Patients’ perspectives, motivation and capabilities need to be taken into account when developing and assessing the effectiveness of health chatbots.",https://openalex.org/W2969468266,2019,Tom Nadarzynski; Oliver Miles; Aimee Cowie,University of Westminster; University College London; University of Southampton
Exploring the opportunities and challenges of implementing artificial intelligence in healthcare: A systematic literature review,"Recent progress in the realm of artificial intelligence has shown effectiveness in various industries, particularly within the healthcare sector. However, there are limited insights on existing studies regarding ethical, social, privacy, and technological aspects of AI in the health sector, which is the gap our study aims to fill. This study aimed to synthesize empirical studies on the challenges and opportunities of using AI by conducting a systematic review. We reviewed 33 articles published between 2015 and 2022 in the PubMed, IEEE Xplore, and Science Direct databases. The results show that artificial intelligence has the promise of improving health care and faces obstacles when implemented. Most of the reviewed studies indicated that the use of AI provides several opportunities, including teamwork and decision-making, technological advancement, diagnosis and patient monitoring, drug development, and virtual health assistance. However, the findings show that the use of AI in the health sector hinders multifaceted challenges, including ethical and privacy-related issues, lack of awareness, unreliability of technology, and professional liability. The findings highlight that artificial intelligence has the potential to transform healthcare and that addressing these challenges is crucial to fully utilize its potential.",https://openalex.org/W4389767209,2023,Betelhem Zewdu Wubineh; Fitsum Gizachew Deriba; Michael Melese Woldeyohannis,Wachemo University; AGH University of Krakow; Wrocław University of Science and Technology
